WAP001,WAP002,WAP003,WAP004,WAP005,WAP006,WAP007,WAP008,WAP009,WAP010
-83,-94,-81,-71,-75,-69,-62,-92,-85,-52
-78,-92,-87,-66,-79,-61,-69,-82,-76,-53
-81,-85,-88,-60,-77,-62,-59,-83,-90,-52
-92,-82,-86,-55,-81,-61,-51,-85,-93,-49
-80,-87,-85,-65,-78,-64,-69,-83,-80,-54
-88,-90,-91,-57,-82,-59,-57,-86,-91,-46
-85,-89,-81,-64,-78,-67,-63,-88,-87,-51
-80,-89,-79,-70,-74,-70,-64,-87,-83,-56
-78,-95,-87,-66,-78,-64,-69,-85,-82,-51
-86,-84,-84,-60,-80,-63,-59,-83,-86,-52
-83,-90,-85,-65,-80,-65,-67,-86,-82,-52
-85,-82,-79,-60,-79,-65,-57,-81,-85,-53
-86,-87,-80,-66,-78,-67,-60,-87,-86,-55
-79,-91,-81,-69,-75,-67,-64,-85,-81,-54
-87,-91,-89,-58,-80,-62,-57,-86,-90,-49
-86,-87,-79,-67,-77,-68,-59,-89,-86,-54
-83,-87,-86,-63,-77,-62,-60,-86,-85,-51
-80,-88,-84,-68,-77,-64,-66,-83,-76,-54
-84,-82,-77,-64,-78,-68,-62,-82,-83,-57
-80,-82,-83,-66,-74,-68,-63,-84,-85,-57
-84,-81,-84,-61,-78,-63,-59,-82,-87,-56
-77,-95,-85,-70,-74,-64,-65,-86,-79,-51
-84,-87,-82,-61,-80,-64,-63,-83,-84,-52
-78,-91,-84,-69,-75,-67,-65,-85,-80,-53
-85,-83,-84,-62,-78,-64,-60,-82,-85,-55
-82,-86,-77,-66,-77,-66,-62,-82,-80,-58
-84,-81,-76,-66,-76,-71,-62,-84,-85,-57
-79,-87,-81,-66,-77,-66,-67,-84,-81,-55
-87,-86,-77,-65,-78,-71,-61,-88,-88,-54
-82,-88,-84,-65,-75,-70,-64,-85,-85,-52
-82,-83,-88,-62,-76,-64,-62,-85,-89,-54
-79,-86,-80,-66,-77,-66,-66,-81,-80,-57
-85,-86,-85,-64,-78,-67,-62,-85,-85,-53
-85,-80,-81,-63,-77,-64,-58,-83,-85,-57
-80,-91,-83,-66,-80,-64,-68,-83,-79,-55
-80,-89,-83,-68,-73,-70,-64,-88,-85,-54
-81,-85,-79,-66,-77,-66,-65,-82,-81,-58
-82,-88,-79,-68,-75,-66,-60,-86,-81,-54
-84,-87,-84,-63,-78,-66,-61,-83,-85,-53
-84,-82,-80,-62,-75,-70,-61,-86,-91,-55
-86,-86,-84,-60,-78,-65,-58,-85,-89,-52
-83,-90,-85,-65,-75,-64,-59,-87,-86,-51
-82,-86,-80,-68,-76,-69,-65,-83,-82,-56
-90,-86,-86,-58,-81,-61,-55,-84,-89,-50
-83,-86,-86,-63,-75,-64,-59,-86,-88,-53
-80,-79,-76,-65,-73,-72,-64,-83,-86,-59
-78,-89,-83,-66,-73,-68,-63,-84,-85,-54
-83,-83,-86,-62,-78,-64,-63,-83,-86,-53
-86,-82,-81,-59,-79,-63,-57,-81,-86,-54
-78,-94,-88,-65,-77,-62,-67,-84,-81,-52
-85,-88,-84,-62,-78,-66,-61,-85,-86,-51
-85,-93,-90,-63,-78,-65,-61,-87,-87,-47
-85,-91,-88,-59,-84,-56,-63,-81,-80,-51
-80,-89,-82,-65,-79,-61,-64,-81,-76,-55
-87,-88,-83,-69,-78,-72,-66,-90,-84,-52
-83,-86,-81,-63,-77,-68,-61,-83,-86,-53
-80,-89,-80,-69,-75,-67,-63,-85,-81,-55
-78,-94,-85,-69,-75,-65,-65,-86,-81,-51
-83,-89,-79,-70,-75,-69,-61,-89,-83,-55
-86,-90,-88,-62,-79,-64,-61,-85,-86,-50
-85,-80,-77,-61,-77,-67,-58,-83,-88,-56
-84,-87,-81,-62,-82,-62,-65,-81,-80,-55
-85,-83,-76,-68,-77,-73,-65,-86,-84,-58
-84,-85,-77,-65,-78,-66,-60,-83,-81,-57
-81,-87,-85,-66,-77,-68,-67,-84,-83,-54
-84,-87,-79,-69,-75,-73,-64,-89,-85,-55
-82,-86,-81,-66,-74,-69,-61,-87,-87,-54
-88,-87,-89,-58,-81,-61,-57,-85,-89,-50
-87,-85,-83,-59,-82,-60,-58,-81,-83,-53
-82,-90,-79,-70,-76,-68,-63,-87,-81,-55
-81,-86,-81,-64,-75,-67,-62,-83,-84,-55
-83,-91,-78,-69,-76,-71,-64,-89,-86,-55
-82,-85,-81,-62,-79,-64,-63,-80,-82,-56
-85,-90,-84,-67,-81,-65,-66,-85,-80,-52
-85,-88,-83,-64,-77,-69,-61,-87,-87,-52
-81,-87,-81,-69,-73,-72,-66,-87,-84,-55
-80,-90,-87,-64,-80,-61,-67,-81,-77,-53
-83,-85,-79,-63,-80,-64,-63,-81,-81,-56
-82,-86,-83,-64,-77,-65,-61,-84,-85,-55
-83,-89,-84,-68,-75,-72,-66,-88,-85,-52
-87,-83,-78,-62,-80,-67,-58,-83,-85,-54
-78,-93,-88,-63,-80,-59,-70,-82,-78,-52
-78,-83,-81,-65,-75,-65,-63,-80,-81,-58
-79,-96,-86,-67,-77,-65,-67,-87,-83,-51
-81,-90,-81,-70,-75,-71,-65,-88,-84,-54
-86,-94,-90,-63,-78,-66,-62,-88,-87,-47
-85,-86,-80,-64,-77,-69,-61,-86,-86,-52
-89,-87,-77,-64,-77,-72,-59,-92,-93,-51
-83,-83,-78,-64,-77,-67,-61,-81,-82,-56
-83,-83,-77,-67,-75,-70,-62,-86,-85,-58
-85,-82,-84,-60,-78,-65,-59,-84,-88,-52
-78,-90,-82,-67,-77,-66,-67,-83,-81,-55
-84,-84,-84,-59,-80,-62,-61,-82,-86,-53
-83,-96,-85,-69,-76,-68,-65,-91,-85,-49
-76,-95,-89,-66,-75,-68,-70,-85,-84,-51
-82,-86,-80,-69,-76,-71,-66,-85,-82,-56
-85,-89,-89,-58,-82,-59,-61,-84,-86,-50
-88,-87,-83,-59,-82,-61,-56,-82,-84,-51
-80,-86,-83,-64,-76,-67,-66,-82,-83,-54
-79,-88,-85,-68,-75,-66,-67,-84,-79,-54
-78,-83,-79,-66,-75,-67,-64,-81,-82,-58
-81,-82,-77,-64,-78,-65,-62,-79,-79,-59
-83,-88,-84,-60,-79,-63,-62,-83,-84,-51
-84,-89,-78,-70,-75,-70,-61,-90,-84,-54
-83,-87,-84,-67,-76,-69,-65,-84,-81,-54
-81,-85,-81,-64,-79,-62,-62,-80,-79,-57
-81,-86,-88,-62,-76,-64,-60,-85,-90,-53
-82,-82,-84,-62,-76,-66,-60,-83,-88,-54
-81,-86,-89,-61,-77,-63,-62,-84,-89,-52
-84,-81,-75,-67,-76,-73,-64,-85,-85,-58
-86,-81,-78,-60,-77,-69,-57,-85,-91,-54
-88,-87,-81,-60,-82,-64,-59,-84,-85,-51
-77,-95,-90,-64,-79,-59,-68,-83,-81,-50
-88,-91,-86,-62,-83,-62,-63,-85,-82,-48
-81,-82,-82,-63,-75,-66,-61,-83,-85,-55
-79,-96,-87,-67,-79,-61,-69,-85,-78,-51
-82,-86,-82,-66,-79,-63,-64,-81,-77,-56
-80,-96,-84,-69,-76,-65,-63,-88,-82,-50
-84,-83,-85,-61,-79,-63,-60,-82,-85,-53
-83,-84,-86,-60,-78,-62,-60,-84,-88,-52
-78,-91,-87,-63,-78,-61,-66,-81,-82,-53
-81,-89,-89,-63,-75,-63,-60,-87,-89,-49
-80,-85,-80,-65,-77,-66,-64,-80,-80,-57
-81,-81,-78,-65,-74,-70,-62,-84,-87,-58
-81,-97,-85,-69,-77,-64,-63,-89,-82,-49
-90,-94,-92,-57,-85,-57,-59,-87,-87,-44
-82,-84,-81,-65,-77,-66,-61,-81,-80,-56
-80,-92,-87,-65,-77,-61,-62,-85,-82,-51
-83,-82,-81,-63,-77,-63,-59,-81,-82,-57
-81,-85,-83,-62,-76,-67,-62,-83,-87,-54
-85,-86,-77,-69,-78,-69,-64,-86,-81,-57
-77,-90,-82,-70,-72,-67,-63,-86,-81,-54
-85,-85,-84,-64,-77,-68,-61,-85,-85,-52
-94,-87,-88,-57,-84,-60,-53,-86,-89,-47
-79,-86,-85,-68,-74,-67,-64,-84,-82,-54
-80,-82,-82,-66,-74,-69,-65,-83,-85,-58
-79,-83,-81,-67,-75,-67,-66,-83,-80,-58
-78,-85,-84,-65,-76,-64,-65,-81,-82,-56
-85,-82,-82,-62,-77,-65,-58,-86,-89,-54
-83,-91,-84,-67,-81,-65,-70,-85,-79,-53
-84,-82,-76,-64,-78,-68,-62,-83,-84,-57
-79,-90,-81,-67,-75,-68,-65,-83,-82,-55
-85,-84,-84,-63,-79,-65,-61,-84,-84,-52
-84,-96,-85,-70,-74,-72,-65,-94,-87,-50
-79,-96,-86,-70,-74,-67,-64,-89,-83,-50
-80,-85,-78,-68,-74,-70,-64,-85,-83,-58
-86,-82,-81,-61,-81,-61,-60,-80,-80,-57
-82,-84,-79,-64,-76,-68,-63,-85,-86,-55
-85,-90,-81,-63,-81,-65,-63,-84,-84,-53
-79,-100,-88,-67,-77,-63,-66,-88,-83,-48
-78,-102,-94,-65,-76,-63,-64,-90,-88,-44
-83,-83,-80,-66,-78,-67,-62,-82,-81,-56
-92,-82,-85,-53,-81,-62,-50,-86,-96,-48
-80,-90,-90,-63,-79,-61,-68,-83,-82,-52
-81,-93,-87,-68,-73,-66,-60,-90,-86,-50
-85,-90,-87,-60,-80,-62,-61,-84,-85,-50
-85,-94,-88,-63,-83,-61,-66,-83,-78,-49
-80,-94,-84,-69,-74,-68,-63,-89,-86,-52
-81,-90,-87,-66,-75,-69,-65,-87,-86,-51
-84,-91,-89,-61,-80,-61,-61,-84,-85,-50
-83,-88,-82,-67,-76,-70,-63,-87,-85,-53
-81,-86,-83,-61,-79,-62,-63,-80,-82,-54
-84,-90,-87,-61,-79,-64,-61,-85,-87,-49
-87,-86,-81,-62,-82,-62,-61,-81,-79,-54
-90,-83,-84,-55,-80,-62,-52,-84,-93,-50
-87,-81,-84,-59,-77,-63,-54,-85,-90,-52
-82,-90,-84,-66,-80,-65,-69,-84,-79,-53
-84,-86,-79,-65,-76,-68,-60,-85,-84,-53
-84,-87,-84,-65,-76,-67,-60,-88,-89,-53
-90,-89,-90,-59,-82,-61,-58,-87,-88,-47
-84,-88,-84,-61,-79,-63,-60,-82,-84,-53
-86,-88,-80,-62,-80,-66,-65,-87,-86,-53
-83,-89,-80,-70,-75,-70,-63,-89,-85,-53
-80,-103,-92,-66,-81,-57,-69,-88,-79,-45
-89,-87,-77,-65,-79,-71,-61,-89,-89,-53
-83,-84,-84,-61,-78,-62,-58,-82,-87,-53
-79,-90,-88,-63,-76,-64,-64,-85,-87,-51
-84,-90,-82,-68,-78,-68,-67,-88,-82,-53
-81,-87,-80,-68,-75,-67,-62,-87,-83,-54
-80,-85,-83,-62,-77,-64,-64,-82,-83,-54
-87,-81,-87,-56,-79,-61,-54,-84,-94,-52
-81,-86,-81,-67,-75,-66,-61,-84,-82,-56
-81,-82,-81,-64,-78,-64,-66,-80,-80,-58
-89,-86,-79,-68,-80,-69,-62,-86,-82,-55
-82,-94,-89,-64,-77,-67,-63,-87,-87,-49
-82,-89,-85,-62,-77,-63,-60,-84,-86,-53
-84,-83,-84,-61,-77,-63,-58,-83,-87,-55
-81,-87,-86,-64,-76,-64,-63,-84,-84,-53
-82,-83,-78,-65,-77,-67,-62,-81,-83,-58
-80,-83,-81,-63,-76,-66,-64,-81,-83,-57
-75,-90,-84,-68,-74,-67,-67,-83,-81,-55
-86,-91,-83,-65,-82,-65,-65,-85,-80,-52
-85,-88,-84,-60,-82,-61,-60,-81,-82,-51
-80,-88,-86,-66,-76,-64,-64,-84,-81,-53
-78,-91,-88,-64,-79,-61,-68,-81,-80,-52
-80,-94,-88,-69,-74,-67,-66,-89,-83,-48
-78,-96,-86,-67,-78,-63,-66,-86,-81,-50
-81,-86,-82,-65,-77,-66,-65,-84,-84,-55
-81,-91,-86,-65,-79,-62,-66,-85,-82,-52
-79,-92,-87,-63,-77,-64,-64,-83,-86,-52
-80,-83,-82,-64,-75,-65,-62,-83,-84,-55
-84,-90,-87,-60,-81,-59,-61,-84,-85,-49
-82,-90,-84,-67,-76,-68,-64,-85,-81,-53
-80,-90,-85,-66,-76,-67,-65,-84,-81,-53
-80,-84,-81,-65,-77,-65,-64,-79,-80,-58
-80,-85,-85,-64,-75,-65,-63,-85,-85,-55
-80,-94,-87,-68,-74,-70,-66,-88,-85,-50
-83,-87,-82,-66,-78,-66,-65,-83,-80,-54
-88,-84,-82,-60,-79,-66,-56,-85,-90,-51
-82,-87,-83,-64,-80,-63,-67,-80,-77,-55
-83,-80,-78,-64,-75,-71,-61,-84,-88,-56
-83,-83,-84,-63,-76,-68,-62,-84,-86,-54
-81,-93,-84,-68,-77,-64,-64,-88,-81,-51
-80,-85,-81,-67,-76,-66,-64,-81,-79,-57
-79,-95,-85,-67,-78,-62,-65,-85,-79,-51
-86,-84,-78,-64,-76,-71,-60,-87,-89,-53
-82,-92,-86,-69,-77,-68,-67,-88,-81,-51
-80,-94,-89,-67,-77,-67,-68,-86,-82,-49
-79,-90,-81,-68,-74,-71,-66,-86,-85,-55
-84,-79,-76,-63,-76,-70,-60,-84,-88,-57
-81,-83,-85,-63,-78,-63,-65,-82,-83,-55
-83,-88,-84,-63,-80,-63,-65,-82,-79,-53
-84,-81,-75,-64,-76,-70,-61,-84,-87,-57
-83,-81,-79,-63,-76,-68,-62,-83,-87,-56
-85,-85,-82,-64,-81,-62,-61,-80,-76,-55
-85,-87,-77,-70,-76,-71,-63,-88,-84,-56
-80,-92,-81,-69,-74,-70,-65,-87,-85,-54
-83,-89,-89,-63,-77,-66,-62,-86,-89,-50
-81,-91,-85,-69,-73,-70,-64,-89,-85,-52
-86,-88,-87,-57,-81,-60,-56,-83,-90,-49
-86,-83,-83,-62,-78,-64,-57,-85,-88,-54
-80,-89,-87,-61,-78,-62,-63,-83,-86,-52
-84,-82,-79,-62,-76,-69,-59,-84,-88,-53
-83,-84,-87,-61,-78,-61,-60,-83,-86,-53
-85,-86,-80,-66,-78,-69,-62,-85,-83,-54
-86,-85,-83,-63,-79,-65,-60,-83,-83,-55
-80,-88,-80,-69,-75,-68,-65,-85,-81,-56
-90,-88,-76,-68,-77,-74,-60,-94,-92,-52
-78,-91,-84,-66,-75,-67,-64,-85,-87,-53
-83,-90,-87,-62,-81,-60,-64,-82,-82,-52
-81,-89,-89,-64,-75,-66,-61,-87,-89,-50
-85,-86,-79,-65,-81,-62,-61,-81,-77,-56
-84,-85,-81,-66,-76,-71,-63,-88,-88,-52
-83,-89,-83,-69,-76,-71,-65,-87,-83,-53
-82,-91,-86,-67,-74,-66,-60,-90,-87,-51
-83,-91,-82,-66,-76,-66,-61,-86,-84,-53
-84,-82,-82,-60,-78,-65,-58,-83,-89,-54
-80,-88,-87,-64,-75,-64,-60,-86,-87,-52
-81,-86,-82,-68,-74,-67,-62,-86,-84,-55
-83,-88,-84,-63,-79,-65,-65,-83,-82,-53
-82,-82,-80,-66,-76,-69,-63,-82,-83,-57
-82,-87,-81,-67,-76,-70,-65,-85,-83,-55
-88,-87,-83,-61,-79,-68,-57,-87,-90,-48
-84,-82,-76,-68,-76,-72,-64,-84,-83,-58
-81,-89,-85,-66,-78,-65,-66,-83,-79,-53
-87,-87,-89,-59,-79,-60,-55,-86,-92,-50
-82,-84,-85,-61,-79,-60,-62,-80,-84,-55
-85,-90,-85,-63,-80,-66,-66,-87,-85,-49
-87,-87,-78,-66,-79,-69,-62,-88,-85,-54
-82,-84,-78,-70,-75,-68,-62,-85,-81,-58
-79,-87,-80,-69,-74,-66,-62,-83,-78,-56
-82,-89,-85,-66,-77,-67,-64,-84,-81,-53
-86,-91,-80,-68,-79,-68,-64,-90,-84,-52
-78,-95,-88,-69,-72,-69,-64,-90,-86,-50
-81,-87,-81,-68,-77,-66,-66,-82,-77,-56
-81,-80,-77,-66,-76,-67,-62,-80,-81,-60
-77,-93,-88,-65,-79,-61,-70,-81,-77,-52
-85,-90,-81,-70,-75,-67,-59,-91,-84,-53
-87,-81,-82,-58,-79,-64,-55,-83,-89,-53
-86,-88,-82,-65,-78,-68,-62,-85,-84,-53
-88,-87,-81,-62,-82,-64,-59,-83,-82,-52
-80,-81,-77,-66,-73,-71,-63,-84,-86,-57
-85,-85,-79,-62,-78,-66,-59,-84,-86,-54
-86,-83,-78,-65,-79,-68,-61,-83,-82,-56
-81,-91,-87,-61,-81,-59,-62,-81,-82,-52
-78,-84,-80,-66,-72,-70,-63,-85,-87,-55
-81,-86,-82,-66,-77,-67,-67,-83,-82,-55
-81,-94,-88,-70,-74,-69,-66,-89,-82,-49
-85,-87,-81,-66,-79,-66,-63,-85,-81,-54
-82,-86,-79,-69,-74,-70,-63,-87,-84,-57
-81,-92,-81,-71,-73,-71,-64,-90,-84,-54
-82,-89,-82,-68,-75,-70,-64,-87,-85,-53
-82,-89,-89,-62,-75,-64,-60,-87,-91,-51
-79,-92,-86,-66,-76,-65,-63,-85,-86,-52
-84,-88,-86,-58,-82,-59,-61,-82,-85,-51
-84,-86,-84,-59,-80,-62,-60,-83,-86,-51
-81,-86,-86,-62,-75,-65,-62,-84,-88,-54
-80,-95,-87,-66,-80,-61,-68,-85,-80,-51
-79,-86,-79,-66,-76,-67,-64,-83,-82,-56
-84,-85,-82,-63,-78,-66,-60,-83,-83,-52
-78,-90,-83,-69,-73,-69,-65,-86,-82,-54
-80,-86,-81,-65,-75,-68,-63,-83,-83,-55
-77,-93,-84,-70,-73,-68,-64,-87,-83,-53
-80,-90,-87,-64,-79,-61,-67,-83,-81,-53
-84,-81,-79,-63,-77,-67,-59,-84,-87,-56
-82,-85,-80,-63,-80,-63,-64,-79,-79,-56
-84,-89,-84,-63,-77,-68,-61,-85,-85,-51
-87,-96,-91,-63,-84,-59,-67,-85,-77,-47
-80,-90,-87,-62,-81,-59,-68,-81,-80,-53
-79,-83,-81,-66,-74,-67,-62,-83,-83,-57
-85,-84,-79,-65,-78,-68,-61,-84,-84,-55
-80,-93,-83,-69,-75,-67,-63,-88,-84,-52
-75,-92,-84,-68,-72,-69,-66,-85,-84,-54
-86,-93,-89,-66,-81,-65,-67,-86,-79,-49
-85,-87,-85,-61,-78,-63,-58,-85,-87,-53
-83,-86,-83,-64,-79,-64,-64,-82,-79,-53
-82,-81,-83,-64,-77,-64,-61,-82,-84,-57
-82,-90,-83,-67,-74,-71,-63,-89,-87,-52
-85,-79,-81,-58,-77,-64,-56,-82,-90,-54
-86,-79,-84,-59,-78,-64,-56,-83,-91,-55
-84,-78,-81,-60,-76,-66,-57,-83,-89,-55
-80,-86,-81,-69,-76,-68,-67,-83,-78,-56
-82,-90,-81,-68,-77,-66,-65,-86,-80,-54
-78,-86,-80,-68,-74,-66,-65,-81,-78,-57
-85,-86,-86,-58,-80,-61,-58,-83,-90,-51
-86,-88,-86,-61,-82,-61,-62,-83,-82,-50
-80,-92,-81,-70,-73,-70,-64,-88,-84,-54
-83,-83,-81,-62,-78,-63,-61,-81,-82,-56
-80,-99,-88,-67,-81,-60,-69,-87,-78,-49
-83,-87,-89,-59,-78,-62,-58,-84,-91,-51
-82,-79,-81,-63,-75,-65,-59,-82,-86,-57
-89,-81,-83,-57,-79,-64,-54,-84,-91,-51
-82,-82,-75,-66,-76,-70,-62,-84,-85,-58
-83,-85,-83,-64,-77,-67,-63,-83,-83,-56
-87,-93,-85,-67,-80,-68,-67,-91,-85,-49
-82,-87,-83,-66,-73,-69,-61,-89,-89,-53
-84,-97,-96,-59,-82,-56,-60,-87,-90,-44
-79,-90,-88,-64,-75,-64,-61,-85,-87,-51
-85,-89,-85,-64,-80,-65,-65,-85,-82,-51
-79,-93,-88,-68,-76,-66,-68,-85,-80,-51
-82,-88,-84,-65,-78,-62,-61,-82,-79,-54
-82,-90,-82,-69,-75,-71,-66,-88,-85,-53
-97,-85,-89,-53,-85,-58,-48,-87,-94,-45
-79,-88,-81,-66,-77,-65,-66,-82,-79,-56
-85,-85,-81,-60,-77,-68,-60,-86,-90,-50
-82,-92,-85,-69,-74,-71,-66,-89,-84,-51
-79,-88,-84,-65,-77,-65,-67,-82,-82,-54
-79,-84,-83,-65,-76,-66,-63,-82,-85,-56
-76,-96,-91,-63,-78,-60,-68,-84,-82,-50
-80,-92,-81,-70,-74,-68,-62,-88,-83,-52
-88,-88,-82,-64,-80,-68,-62,-88,-87,-50
-80,-95,-87,-69,-74,-68,-66,-89,-84,-50
-86,-83,-77,-62,-79,-67,-61,-83,-85,-56
-83,-89,-81,-66,-79,-63,-65,-84,-79,-54
-79,-89,-84,-66,-76,-65,-63,-84,-83,-54
-79,-92,-87,-66,-74,-69,-65,-87,-87,-51
-76,-89,-83,-66,-75,-64,-67,-82,-79,-55
-83,-85,-79,-68,-77,-68,-63,-83,-79,-56
-82,-96,-94,-61,-78,-59,-61,-88,-90,-45
-92,-87,-79,-59,-82,-66,-55,-87,-91,-49
-85,-88,-77,-69,-77,-70,-64,-88,-84,-56
-86,-84,-89,-58,-79,-61,-55,-86,-92,-50
-80,-98,-86,-70,-75,-65,-63,-91,-83,-49
-85,-80,-83,-57,-77,-64,-56,-84,-92,-53
-83,-89,-83,-64,-79,-65,-65,-84,-82,-52
-85,-81,-81,-59,-77,-64,-55,-84,-90,-52
-80,-92,-82,-70,-74,-67,-62,-87,-81,-53
-93,-89,-89,-57,-85,-59,-55,-86,-87,-45
-87,-83,-77,-65,-77,-72,-61,-87,-87,-55
-79,-104,-91,-67,-78,-61,-64,-90,-84,-44
-77,-89,-84,-65,-75,-64,-64,-82,-82,-55
-82,-84,-84,-62,-77,-63,-60,-83,-85,-54
-83,-83,-84,-62,-75,-67,-60,-84,-88,-54
-83,-81,-80,-64,-76,-69,-61,-83,-85,-55
-83,-87,-82,-64,-80,-64,-65,-80,-77,-56
-81,-86,-83,-67,-76,-69,-66,-84,-82,-54
-78,-90,-84,-69,-76,-63,-68,-83,-76,-54
-79,-93,-85,-68,-77,-63,-67,-85,-78,-52
-76,-88,-84,-65,-76,-65,-68,-81,-81,-56
-88,-82,-84,-55,-80,-62,-54,-84,-93,-50
-84,-96,-87,-70,-77,-68,-66,-92,-83,-48
-82,-81,-83,-60,-77,-65,-59,-82,-88,-55
-89,-86,-81,-58,-84,-59,-55,-79,-80,-52
-85,-91,-80,-70,-76,-72,-64,-90,-85,-53
-82,-91,-87,-66,-76,-68,-64,-85,-84,-51
-78,-92,-87,-64,-79,-60,-66,-81,-79,-52
-84,-84,-80,-67,-77,-68,-63,-84,-81,-57
-79,-91,-83,-67,-76,-68,-68,-85,-82,-54
-87,-89,-80,-69,-76,-74,-64,-91,-87,-53
-87,-81,-81,-59,-79,-64,-56,-83,-89,-53
-85,-83,-76,-66,-77,-70,-61,-85,-85,-56
-83,-82,-78,-65,-78,-68,-62,-82,-82,-56
-77,-86,-83,-65,-76,-64,-67,-80,-80,-56
-89,-87,-88,-59,-81,-63,-57,-86,-88,-48
-80,-92,-90,-65,-75,-66,-64,-87,-87,-49
-85,-83,-76,-63,-80,-64,-59,-80,-80,-57
-83,-86,-84,-62,-77,-63,-58,-83,-85,-53
-87,-83,-84,-57,-80,-63,-57,-84,-90,-51
-87,-86,-80,-64,-79,-68,-60,-85,-84,-53
-79,-89,-80,-66,-76,-66,-63,-82,-82,-56
-85,-91,-81,-65,-78,-66,-60,-86,-84,-53
-90,-94,-91,-58,-84,-58,-58,-86,-86,-46
-83,-82,-83,-65,-75,-65,-59,-86,-86,-55
-87,-85,-80,-62,-77,-68,-58,-87,-91,-53
-80,-94,-89,-67,-77,-64,-68,-86,-80,-51
-86,-82,-79,-61,-78,-67,-57,-83,-88,-54
-85,-88,-85,-64,-77,-64,-58,-88,-89,-51
-87,-81,-77,-62,-77,-70,-58,-86,-92,-55
-83,-81,-82,-61,-77,-63,-58,-82,-86,-55
-89,-83,-81,-61,-82,-62,-56,-81,-82,-55
-87,-83,-84,-61,-79,-65,-57,-84,-87,-51
-85,-80,-85,-61,-77,-64,-57,-85,-90,-54
-83,-82,-77,-66,-78,-66,-62,-81,-79,-59
-84,-86,-80,-67,-78,-69,-64,-84,-81,-55
-85,-86,-84,-60,-78,-66,-60,-85,-87,-50
-83,-89,-80,-66,-77,-64,-60,-85,-80,-53
-89,-89,-82,-65,-82,-66,-61,-85,-81,-52
-76,-92,-86,-65,-76,-63,-67,-83,-81,-52
-85,-85,-79,-68,-75,-72,-61,-90,-88,-52
-79,-90,-85,-65,-77,-67,-69,-85,-83,-52
-85,-84,-78,-65,-79,-67,-63,-84,-84,-57
-85,-88,-85,-60,-83,-58,-62,-80,-80,-53
-79,-84,-83,-64,-78,-63,-65,-79,-80,-57
-88,-86,-83,-60,-81,-62,-57,-83,-85,-51
-78,-88,-81,-70,-72,-70,-66,-85,-81,-56
-78,-88,-82,-67,-73,-68,-64,-85,-83,-54
-82,-85,-86,-64,-75,-68,-63,-85,-88,-54
-86,-82,-80,-59,-79,-64,-58,-82,-87,-54
-80,-84,-79,-66,-75,-69,-65,-84,-83,-56
-79,-89,-85,-67,-75,-66,-66,-85,-80,-52
-83,-87,-90,-60,-79,-61,-60,-85,-90,-51
-84,-88,-80,-66,-75,-69,-60,-88,-88,-53
-79,-91,-87,-63,-79,-63,-66,-83,-85,-52
-87,-84,-79,-61,-78,-67,-56,-86,-90,-52
-87,-81,-82,-58,-79,-63,-55,-83,-90,-53
-84,-94,-82,-71,-75,-72,-64,-93,-86,-51
-80,-100,-91,-65,-82,-58,-72,-86,-77,-47
-80,-84,-79,-68,-76,-69,-67,-83,-81,-58
-84,-83,-78,-65,-78,-67,-62,-84,-84,-58
-79,-89,-87,-62,-80,-60,-67,-81,-81,-54
-81,-87,-80,-65,-78,-64,-63,-82,-80,-56
-84,-91,-84,-68,-75,-72,-65,-91,-88,-52
-83,-97,-91,-65,-78,-66,-66,-87,-83,-47
-83,-84,-83,-61,-79,-61,-60,-80,-83,-55
-81,-86,-82,-65,-76,-68,-67,-85,-84,-54
-89,-91,-89,-55,-86,-54,-58,-83,-85,-48
-81,-89,-86,-65,-77,-66,-66,-85,-85,-53
-85,-91,-84,-65,-82,-63,-66,-84,-79,-52
-81,-86,-82,-66,-76,-67,-63,-83,-81,-55
-83,-86,-82,-63,-80,-63,-65,-82,-81,-55
-83,-94,-89,-62,-78,-62,-60,-87,-87,-49
-82,-85,-82,-62,-79,-63,-61,-82,-83,-54
-88,-84,-81,-60,-80,-66,-56,-84,-88,-51
-80,-87,-84,-65,-77,-67,-67,-83,-82,-53
-80,-88,-83,-66,-75,-66,-62,-84,-83,-55
-85,-89,-84,-61,-82,-62,-64,-83,-81,-52
-80,-86,-81,-67,-75,-67,-63,-82,-80,-55
-83,-89,-84,-67,-80,-64,-66,-84,-78,-52
-84,-83,-78,-66,-78,-67,-62,-83,-83,-58
-84,-85,-79,-66,-77,-69,-63,-83,-83,-56
-82,-81,-80,-63,-74,-67,-58,-85,-88,-54
-92,-88,-86,-57,-82,-62,-53,-86,-90,-46
-84,-84,-86,-60,-78,-64,-58,-84,-90,-51
-79,-86,-82,-67,-75,-67,-63,-84,-84,-56
-90,-86,-78,-68,-78,-74,-62,-92,-89,-53
-84,-81,-84,-63,-78,-65,-61,-82,-84,-54
-83,-86,-82,-63,-77,-65,-59,-83,-84,-53
-84,-82,-78,-64,-80,-65,-62,-80,-79,-58
-89,-89,-86,-63,-79,-68,-61,-89,-88,-46
-84,-87,-89,-60,-79,-61,-61,-85,-87,-52
-87,-84,-80,-65,-78,-69,-61,-85,-85,-54
-87,-82,-78,-61,-79,-67,-57,-85,-89,-55
-81,-84,-85,-63,-76,-64,-62,-84,-87,-54
-82,-85,-83,-67,-75,-71,-65,-85,-85,-55
-83,-90,-82,-68,-78,-68,-66,-87,-82,-53
