WAP006,WAP008,WAP010,WAP011,WAP012,WAP015,WAP016,WAP017,WAP021,WAP022,WAP023,WAP027,WAP028,WAP029,WAP030,WAP035,WAP036,WAP037,WAP038,WAP045,WAP046,WAP049,WAP050,WAP055,WAP056,WAP059,WAP077,WAP078,WAP082,WAP083,WAP084,WAP085,WAP086,WAP088,WAP089,WAP090,WAP091,WAP101,WAP102,WAP103,WAP104,WAP105,WAP106,WAP107,WAP108,WAP109,WAP110,WAP111,WAP112,WAP113,WAP114,WAP115,WAP116,WAP119,WAP120,WAP121,WAP123,WAP124,WAP125,WAP126,WAP127,WAP129,WAP130,WAP131,WAP132,WAP133,WAP134,WAP135,WAP136,WAP137,WAP140,WAP141,WAP142,WAP143,WAP144,WAP145,WAP146,WAP147,WAP148,WAP149,WAP150,WAP151,WAP155,WAP156,WAP164,WAP165,WAP166,WAP167,WAP168,WAP169,WAP170,WAP171,WAP172,WAP173,WAP174,WAP175,WAP176,WAP177,WAP178,WAP179,WAP180,WAP181,WAP182,WAP183,WAP184,WAP185,WAP186,WAP187,WAP188,WAP189,WAP191,WAP192,WAP198,WAP206,WAP222,WAP223,WAP248,WAP255,WAP256,WAP257,WAP258,WAP259,WAP260,WAP261,WAP262,WAP263,WAP268,WAP274,WAP278,WAP282,WAP284,WAP286,WAP288,WAP289,WAP294,WAP295,WAP308,WAP310,WAP311,WAP312,WAP313,WAP314,WAP315,WAP316,WAP317,WAP318,WAP329,WAP334,WAP338,WAP340,WAP342,WAP343,WAP344,WAP345,WAP350,WAP351,WAP362,WAP364,WAP366,WAP367,WAP368,WAP369,WAP370,WAP371,WAP372,WAP373,WAP374,WAP375,WAP386,WAP390,WAP394,WAP396,WAP398,WAP400,WAP401,WAP404,WAP405,WAP407,WAP413,WAP415,WAP418,WAP432,WAP446,WAP449,WAP454,WAP468,WAP478,WAP489,WAP490,WAP503,X,Y,D_score,zone_x,zone_y,zone_id
-87,-95,-62,-55,-87,-58,-64,-89,-74,-61,-84,-98,-62,-74,-64,-56,-64,-53,-55,-60,-94,-64,-78,-61,-54,-58,-92,-87,-93,-88,-98,-67,-92,-102,-62,-67,-70,-88,-69,-102,-72,-80,-73,-82,-61,-96,-67,-59,-87,-99,-90,-68,-92,-53,-82,-70,-62,-91,-87,-85,-60,-67,-61,-60,-88,-88,-87,-53,-61,-84,-55,-89,-73,-56,-100,-98,-64,-73,-71,-90,-95,-50,-78,-90,-77,-63,-62,-65,-67,-63,-89,-66,-57,-61,-62,-90,-92,-95,-91,-67,-57,-84,-82,-79,-59,-66,-89,-92,-53,-60,-54,-76,-62,-74,-55,-103,-95,-88,-96,-85,-76,-63,-96,-67,-54,-53,-90,-84,-85,-85,-56,-98,-55,-61,-61,-82,-59,-86,-63,-75,-85,-59,-50,-92,-59,-94,-63,-94,-95,-95,-74,-81,-95,-60,-89,-54,-96,-55,-53,-100,-57,-96,-93,-63,-60,-59,-82,-75,-86,-94,-64,-56,-63,-89,-61,-92,-90,-94,-82,-53,-89,-57,-94,-85,-55,-61,-74,-58,-95,-85,-5555.3647,3400935.8,0.70066845,-2778,9,-27771
-88,-94,-59,-59,-86,-61,-61,-91,-75,-62,-85,-94,-55,-73,-64,-55,-64,-54,-61,-56,-100,-63,-78,-60,-55,-56,-87,-83,-89,-89,-97,-69,-92,-98,-60,-67,-69,-93,-72,-100,-78,-81,-77,-79,-58,-92,-64,-60,-89,-92,-97,-69,-92,-51,-80,-70,-64,-90,-90,-89,-63,-62,-62,-63,-91,-90,-89,-53,-60,-86,-49,-97,-73,-61,-95,-100,-68,-75,-71,-92,-90,-51,-72,-90,-70,-66,-59,-69,-60,-60,-91,-67,-52,-63,-57,-87,-92,-93,-95,-63,-58,-87,-83,-80,-60,-62,-90,-90,-59,-67,-55,-78,-61,-74,-57,-96,-96,-90,-92,-86,-73,-66,-97,-65,-55,-61,-85,-80,-79,-83,-55,-95,-55,-63,-66,-86,-65,-90,-58,-72,-89,-59,-55,-89,-60,-96,-59,-96,-95,-98,-70,-82,-96,-57,-96,-58,-90,-57,-53,-97,-58,-96,-91,-61,-59,-58,-82,-76,-91,-97,-60,-59,-65,-84,-62,-94,-94,-93,-90,-54,-86,-52,-89,-87,-55,-57,-71,-56,-92,-85,-5555.0444,3399664.0,0.6330754,-2778,9,-27771
-89,-93,-61,-61,-82,-57,-62,-90,-79,-68,-87,-94,-54,-70,-63,-57,-64,-51,-59,-59,-101,-64,-77,-63,-58,-57,-88,-83,-86,-92,-93,-70,-93,-98,-60,-68,-72,-93,-67,-96,-73,-80,-76,-75,-55,-91,-65,-63,-90,-92,-99,-69,-87,-52,-77,-71,-64,-92,-90,-87,-66,-63,-59,-63,-92,-91,-85,-56,-59,-84,-55,-99,-73,-60,-94,-94,-66,-77,-69,-89,-91,-56,-79,-93,-74,-61,-64,-67,-58,-59,-94,-66,-50,-62,-58,-84,-89,-97,-92,-64,-57,-88,-87,-83,-62,-62,-91,-88,-58,-64,-55,-77,-62,-78,-59,-98,-92,-90,-95,-89,-77,-68,-97,-66,-56,-60,-87,-84,-78,-83,-55,-96,-55,-63,-63,-84,-61,-89,-57,-72,-89,-58,-54,-89,-61,-94,-58,-89,-96,-97,-75,-83,-92,-54,-97,-61,-90,-59,-51,-93,-60,-94,-92,-61,-63,-54,-83,-78,-88,-94,-63,-57,-64,-85,-64,-90,-94,-91,-89,-58,-85,-53,-91,-87,-57,-53,-70,-57,-92,-82,-5555.3022,3398946.0,0.12727122,-2778,9,-27771
-90,-94,-57,-59,-84,-53,-57,-92,-73,-60,-84,-88,-55,-71,-66,-51,-59,-55,-56,-57,-101,-60,-84,-52,-52,-59,-91,-92,-97,-90,-97,-73,-96,-92,-59,-68,-64,-94,-73,-96,-76,-82,-80,-87,-59,-96,-68,-64,-82,-90,-93,-70,-95,-57,-80,-70,-53,-86,-87,-98,-67,-67,-58,-57,-84,-84,-92,-55,-56,-85,-51,-92,-81,-66,-93,-99,-71,-74,-65,-98,-89,-51,-75,-85,-75,-66,-68,-70,-70,-62,-87,-71,-51,-61,-60,-89,-89,-88,-98,-64,-60,-90,-77,-81,-59,-57,-92,-88,-66,-63,-55,-72,-56,-72,-58,-91,-96,-98,-98,-82,-74,-61,-96,-57,-53,-63,-90,-82,-75,-85,-57,-96,-61,-67,-59,-90,-68,-91,-60,-68,-91,-56,-55,-95,-57,-89,-62,-94,-89,-95,-71,-88,-100,-66,-99,-58,-87,-61,-52,-91,-62,-90,-96,-56,-53,-60,-83,-74,-91,-99,-61,-62,-59,-87,-70,-100,-94,-96,-94,-57,-84,-50,-86,-83,-56,-53,-63,-61,-90,-91,-5554.607,3399303.8,0.094426885,-2778,9,-27771
-87,-96,-59,-56,-83,-56,-63,-88,-77,-63,-86,-96,-59,-69,-67,-55,-65,-52,-56,-62,-94,-64,-79,-59,-55,-58,-91,-87,-90,-89,-95,-70,-90,-99,-60,-65,-73,-92,-64,-101,-70,-80,-73,-81,-61,-96,-67,-61,-87,-97,-92,-69,-90,-56,-82,-69,-61,-90,-85,-86,-65,-64,-62,-59,-85,-91,-85,-54,-58,-83,-56,-90,-76,-61,-98,-95,-65,-73,-70,-88,-95,-54,-81,-86,-79,-62,-66,-65,-67,-63,-91,-68,-58,-62,-62,-91,-93,-95,-92,-68,-56,-87,-81,-81,-58,-64,-90,-89,-57,-58,-56,-75,-64,-76,-56,-102,-92,-91,-97,-83,-77,-65,-94,-67,-55,-55,-88,-84,-82,-83,-58,-99,-53,-63,-63,-85,-59,-87,-62,-72,-88,-56,-49,-92,-59,-90,-63,-91,-96,-95,-74,-84,-91,-60,-93,-57,-92,-60,-54,-95,-58,-95,-94,-62,-59,-60,-83,-75,-83,-93,-69,-55,-64,-91,-66,-89,-92,-93,-81,-58,-86,-54,-92,-84,-58,-57,-71,-60,-95,-83,-5554.2866,3399695.2,0.04126668,-2778,9,-27771
-87,-89,-66,-60,-84,-55,-66,-87,-79,-68,-84,-96,-60,-73,-60,-58,-62,-53,-52,-58,-98,-66,-77,-64,-56,-59,-92,-87,-94,-92,-94,-68,-96,-100,-62,-71,-69,-86,-69,-95,-71,-79,-75,-78,-59,-93,-68,-64,-87,-96,-95,-68,-88,-53,-77,-73,-61,-93,-90,-88,-61,-70,-58,-63,-90,-85,-86,-56,-59,-83,-60,-94,-72,-53,-95,-94,-63,-76,-67,-92,-94,-55,-82,-94,-77,-60,-65,-68,-64,-62,-91,-63,-51,-59,-62,-84,-87,-97,-89,-63,-57,-83,-88,-81,-65,-65,-89,-91,-53,-62,-53,-74,-58,-77,-60,-98,-92,-88,-98,-89,-78,-67,-96,-63,-56,-56,-94,-88,-82,-86,-54,-96,-61,-63,-55,-79,-59,-85,-61,-74,-85,-59,-55,-92,-60,-95,-62,-89,-92,-94,-76,-82,-94,-59,-90,-59,-96,-56,-49,-95,-61,-93,-94,-61,-64,-53,-84,-79,-87,-91,-61,-56,-60,-85,-61,-93,-91,-93,-86,-56,-85,-59,-95,-86,-54,-59,-71,-59,-91,-85,-5554.6616,3398981.8,0.03803244,-2778,9,-27771
-88,-89,-63,-59,-86,-54,-60,-88,-72,-57,-85,-92,-59,-71,-62,-61,-62,-55,-55,-56,-94,-65,-82,-57,-56,-62,-93,-86,-97,-93,-94,-71,-96,-95,-60,-69,-69,-91,-74,-90,-72,-80,-79,-78,-61,-93,-65,-66,-84,-92,-95,-70,-90,-53,-73,-68,-59,-89,-91,-97,-62,-66,-60,-60,-90,-85,-89,-59,-59,-83,-55,-94,-74,-64,-96,-96,-67,-81,-62,-97,-91,-56,-79,-84,-77,-63,-61,-66,-64,-61,-89,-63,-49,-57,-66,-81,-87,-90,-94,-65,-64,-85,-82,-80,-67,-64,-86,-89,-61,-66,-58,-73,-60,-73,-63,-92,-94,-88,-93,-87,-75,-67,-92,-65,-56,-61,-91,-92,-83,-87,-56,-92,-61,-60,-56,-85,-65,-90,-63,-69,-87,-56,-55,-89,-60,-94,-62,-90,-89,-101,-72,-87,-100,-57,-93,-55,-89,-61,-50,-93,-55,-97,-93,-64,-57,-59,-85,-81,-86,-95,-58,-58,-59,-87,-64,-96,-92,-89,-90,-61,-85,-56,-84,-88,-61,-58,-66,-57,-94,-91,-5555.107,3399009.8,0.029361984,-2778,9,-27771
-89,-91,-60,-59,-87,-59,-58,-92,-71,-57,-83,-89,-57,-75,-62,-57,-62,-51,-57,-52,-100,-64,-82,-57,-54,-56,-89,-86,-95,-90,-101,-67,-96,-101,-62,-66,-68,-91,-77,-98,-77,-79,-75,-82,-56,-95,-64,-59,-87,-92,-97,-72,-95,-47,-80,-68,-60,-90,-94,-97,-60,-65,-56,-61,-90,-87,-91,-54,-55,-85,-50,-96,-77,-61,-100,-103,-72,-79,-67,-97,-86,-48,-68,-92,-70,-68,-59,-71,-66,-61,-88,-67,-50,-56,-61,-82,-88,-89,-100,-66,-60,-89,-82,-77,-60,-62,-87,-91,-59,-69,-53,-72,-54,-71,-55,-97,-101,-91,-96,-84,-72,-63,-100,-65,-48,-59,-92,-86,-82,-88,-53,-96,-58,-62,-58,-91,-65,-89,-57,-68,-88,-57,-53,-93,-60,-95,-63,-94,-90,-101,-72,-84,-103,-58,-94,-54,-91,-55,-51,-96,-56,-96,-95,-57,-56,-58,-84,-75,-93,-102,-57,-58,-64,-88,-65,-99,-89,-93,-92,-51,-87,-49,-87,-88,-59,-59,-71,-56,-93,-92,-5552.7397,3398836.2,0.99994063,-2777,9,-27761
-90,-98,-57,-57,-86,-57,-56,-92,-69,-57,-88,-94,-55,-70,-65,-56,-62,-53,-60,-56,-99,-60,-82,-54,-54,-60,-92,-85,-91,-91,-95,-74,-94,-95,-57,-65,-69,-98,-72,-95,-76,-84,-78,-80,-57,-94,-62,-64,-86,-92,-97,-68,-93,-54,-78,-68,-61,-89,-88,-93,-66,-58,-62,-60,-89,-91,-90,-56,-62,-84,-46,-97,-75,-67,-98,-98,-69,-78,-67,-93,-90,-51,-75,-84,-75,-64,-57,-65,-61,-57,-92,-68,-49,-61,-60,-90,-92,-92,-96,-64,-63,-90,-78,-83,-61,-59,-89,-89,-62,-64,-59,-78,-64,-72,-58,-96,-95,-91,-91,-88,-73,-64,-95,-65,-53,-61,-84,-82,-80,-83,-56,-95,-52,-59,-65,-89,-67,-94,-59,-70,-89,-57,-51,-88,-59,-95,-57,-94,-96,-103,-71,-87,-100,-55,-99,-52,-84,-60,-53,-96,-55,-97,-89,-63,-56,-61,-81,-76,-88,-100,-61,-59,-62,-87,-64,-94,-95,-92,-93,-60,-89,-51,-87,-88,-59,-51,-67,-54,-96,-88,-5552.107,3397761.2,0.9989957,-2777,9,-27761
-92,-93,-60,-57,-87,-52,-57,-91,-72,-54,-85,-92,-58,-69,-64,-56,-57,-57,-56,-58,-95,-60,-81,-55,-53,-59,-94,-88,-100,-94,-97,-71,-96,-93,-59,-71,-64,-93,-74,-91,-74,-82,-83,-83,-60,-97,-65,-67,-81,-89,-92,-70,-91,-52,-75,-69,-54,-89,-89,-101,-63,-69,-61,-56,-90,-83,-93,-57,-62,-88,-51,-93,-73,-67,-92,-100,-66,-79,-62,-100,-91,-53,-78,-83,-76,-63,-60,-64,-62,-62,-86,-64,-51,-61,-66,-85,-88,-85,-97,-65,-63,-88,-80,-81,-62,-63,-90,-87,-63,-65,-59,-75,-60,-71,-63,-88,-97,-90,-91,-88,-75,-62,-91,-60,-57,-65,-89,-87,-79,-86,-59,-91,-63,-60,-58,-87,-67,-89,-66,-69,-90,-55,-57,-89,-57,-91,-59,-93,-87,-98,-70,-84,-104,-59,-97,-54,-89,-60,-50,-97,-58,-97,-93,-64,-54,-60,-85,-79,-88,-97,-56,-62,-57,-84,-65,-100,-95,-90,-95,-60,-86,-54,-83,-86,-58,-56,-63,-58,-94,-94,-5553.568,3398209.8,0.80239046,-2777,9,-27761
-89,-92,-63,-58,-89,-60,-61,-90,-73,-58,-84,-96,-57,-73,-62,-59,-62,-56,-60,-55,-97,-63,-78,-61,-55,-57,-89,-81,-93,-91,-97,-69,-93,-98,-60,-69,-68,-91,-75,-95,-77,-81,-79,-77,-59,-92,-63,-63,-86,-91,-96,-69,-90,-49,-75,-70,-64,-91,-92,-92,-59,-64,-63,-63,-94,-87,-90,-55,-64,-87,-49,-98,-69,-61,-94,-101,-66,-79,-67,-95,-90,-52,-74,-89,-71,-65,-55,-66,-57,-60,-89,-62,-50,-61,-62,-83,-90,-90,-94,-63,-62,-85,-85,-79,-64,-65,-88,-90,-58,-69,-57,-79,-62,-73,-61,-93,-97,-85,-89,-90,-73,-66,-94,-65,-57,-62,-85,-84,-81,-85,-55,-91,-58,-59,-63,-83,-66,-90,-61,-72,-88,-59,-57,-86,-61,-97,-58,-96,-92,-100,-69,-81,-99,-54,-93,-55,-91,-56,-52,-100,-55,-99,-89,-65,-59,-58,-83,-80,-90,-96,-55,-60,-62,-82,-59,-96,-95,-90,-92,-56,-87,-55,-87,-90,-57,-59,-70,-55,-94,-88,-5552.56,3397749.2,0.717966,-2777,9,-27761
-87,-91,-65,-59,-88,-57,-61,-89,-70,-63,-84,-93,-59,-77,-59,-57,-60,-57,-52,-53,-100,-62,-83,-56,-53,-64,-95,-90,-99,-89,-95,-74,-100,-93,-60,-71,-63,-90,-76,-93,-76,-83,-80,-82,-61,-92,-66,-66,-83,-93,-94,-66,-95,-58,-75,-72,-58,-89,-89,-93,-61,-65,-60,-63,-87,-82,-91,-57,-62,-82,-52,-94,-76,-58,-95,-95,-67,-76,-65,-98,-91,-51,-77,-88,-76,-64,-62,-69,-69,-59,-90,-66,-46,-58,-61,-89,-89,-93,-92,-59,-65,-83,-79,-82,-69,-59,-88,-92,-59,-63,-55,-73,-56,-71,-60,-92,-93,-92,-96,-89,-74,-64,-96,-59,-54,-58,-92,-86,-81,-86,-54,-93,-60,-64,-56,-81,-67,-92,-60,-72,-84,-61,-56,-91,-59,-97,-60,-93,-91,-99,-73,-88,-100,-63,-93,-54,-89,-57,-51,-94,-60,-92,-91,-60,-59,-57,-81,-78,-91,-96,-57,-59,-56,-85,-61,-97,-93,-97,-94,-57,-86,-59,-92,-85,-54,-55,-66,-57,-91,-88,-5553.8257,3398495.8,0.6424115,-2777,9,-27761
-85,-97,-57,-54,-86,-59,-62,-87,-73,-58,-85,-97,-61,-71,-68,-55,-66,-54,-57,-60,-92,-64,-82,-55,-52,-60,-91,-88,-93,-86,-98,-70,-90,-98,-59,-62,-71,-93,-68,-105,-72,-81,-73,-83,-66,-96,-67,-58,-85,-99,-89,-69,-96,-58,-84,-66,-61,-87,-84,-88,-63,-62,-65,-58,-82,-91,-87,-52,-58,-82,-52,-87,-78,-62,-101,-99,-67,-71,-71,-90,-95,-50,-77,-81,-78,-65,-64,-66,-72,-64,-90,-68,-59,-61,-62,-95,-96,-93,-93,-66,-58,-85,-76,-78,-57,-63,-89,-91,-59,-58,-56,-76,-64,-72,-55,-101,-94,-92,-96,-79,-74,-64,-94,-67,-54,-54,-87,-83,-84,-84,-57,-99,-51,-63,-63,-87,-63,-91,-64,-72,-86,-56,-48,-93,-58,-91,-65,-97,-95,-97,-70,-87,-93,-64,-91,-54,-90,-59,-57,-97,-53,-97,-95,-63,-54,-64,-82,-74,-83,-96,-70,-55,-64,-93,-64,-91,-92,-96,-80,-55,-86,-55,-89,-85,-58,-59,-71,-59,-95,-84,-5553.224,3399858.2,0.10694756,-2777,9,-27761
-90,-94,-61,-56,-86,-52,-58,-90,-70,-56,-85,-92,-59,-69,-65,-55,-58,-57,-55,-59,-95,-60,-83,-53,-53,-62,-96,-90,-100,-92,-95,-74,-96,-91,-58,-70,-65,-93,-73,-92,-73,-83,-81,-84,-62,-96,-66,-67,-80,-91,-91,-68,-92,-57,-76,-69,-54,-87,-86,-98,-65,-67,-62,-56,-86,-84,-92,-57,-62,-85,-52,-91,-76,-67,-94,-96,-67,-77,-62,-98,-92,-53,-80,-81,-79,-63,-63,-65,-67,-62,-87,-67,-52,-61,-66,-89,-89,-87,-94,-65,-64,-87,-77,-82,-63,-61,-90,-88,-64,-61,-59,-74,-61,-71,-62,-90,-94,-92,-93,-86,-75,-62,-91,-60,-56,-62,-89,-86,-80,-85,-60,-92,-61,-61,-58,-86,-67,-91,-66,-70,-89,-56,-54,-90,-58,-90,-60,-92,-89,-97,-71,-87,-101,-62,-96,-53,-87,-62,-52,-94,-59,-94,-92,-63,-54,-61,-83,-78,-86,-96,-60,-61,-56,-87,-66,-98,-94,-92,-93,-62,-87,-56,-86,-85,-58,-55,-62,-59,-94,-92,-5553.2866,3398337.5,0.04172702,-2777,9,-27761
-86,-88,-69,-63,-88,-62,-60,-89,-67,-64,-83,-89,-60,-80,-56,-63,-64,-53,-56,-51,-100,-65,-82,-62,-58,-62,-92,-84,-92,-90,-95,-71,-97,-98,-63,-69,-69,-89,-78,-89,-78,-82,-75,-76,-55,-89,-63,-64,-87,-91,-99,-68,-91,-51,-75,-71,-65,-92,-93,-89,-60,-63,-57,-70,-91,-84,-88,-59,-61,-80,-53,-99,-74,-57,-99,-95,-72,-81,-67,-93,-84,-53,-71,-95,-71,-66,-56,-71,-65,-57,-90,-66,-45,-56,-62,-81,-86,-94,-92,-63,-66,-85,-82,-80,-69,-62,-82,-92,-57,-71,-55,-73,-55,-72,-58,-97,-95,-85,-93,-90,-71,-66,-99,-66,-50,-58,-91,-86,-84,-86,-54,-92,-60,-61,-58,-84,-65,-89,-55,-72,-83,-64,-56,-89,-64,-100,-61,-89,-92,-103,-75,-84,-100,-55,-91,-54,-88,-56,-52,-94,-59,-93,-87,-61,-64,-56,-79,-78,-92,-100,-55,-58,-64,-85,-60,-95,-87,-91,-94,-57,-90,-57,-91,-88,-60,-58,-73,-53,-92,-89,-5553.7476,3398673.2,0.035606697,-2777,9,-27761
-83,-92,-61,-56,-89,-61,-63,-86,-71,-56,-82,-96,-64,-75,-64,-60,-67,-56,-57,-56,-91,-66,-83,-56,-53,-61,-91,-86,-95,-85,-99,-68,-92,-99,-61,-63,-70,-90,-73,-101,-74,-80,-74,-81,-66,-94,-66,-58,-85,-97,-91,-70,-97,-54,-80,-65,-64,-87,-88,-91,-59,-63,-65,-62,-84,-88,-88,-53,-58,-81,-51,-88,-77,-61,-102,-101,-69,-75,-70,-94,-92,-51,-72,-83,-75,-67,-60,-68,-72,-64,-88,-65,-56,-57,-64,-89,-94,-90,-94,-65,-61,-82,-78,-75,-62,-65,-84,-93,-59,-64,-55,-74,-60,-71,-57,-98,-96,-89,-93,-80,-72,-66,-95,-68,-54,-54,-89,-87,-87,-87,-55,-96,-55,-63,-60,-86,-66,-90,-63,-71,-84,-57,-51,-91,-61,-95,-66,-98,-92,-100,-68,-86,-96,-63,-87,-53,-91,-57,-57,-98,-50,-98,-94,-63,-54,-63,-83,-76,-85,-97,-64,-55,-65,-91,-62,-93,-90,-95,-82,-53,-85,-56,-86,-88,-60,-63,-72,-58,-94,-87,-5553.568,3400022.8,0.03408774,-2777,9,-27761
-88,-88,-66,-59,-88,-56,-63,-89,-72,-62,-81,-92,-61,-77,-60,-56,-58,-59,-51,-55,-98,-63,-81,-58,-52,-61,-94,-91,-103,-89,-97,-70,-99,-95,-63,-73,-61,-86,-77,-94,-75,-81,-80,-85,-62,-94,-68,-65,-82,-93,-90,-67,-94,-56,-77,-73,-55,-89,-89,-95,-59,-72,-59,-61,-87,-79,-92,-55,-62,-85,-55,-90,-75,-56,-92,-98,-66,-75,-66,-100,-91,-50,-77,-89,-75,-65,-64,-70,-70,-64,-85,-65,-50,-60,-63,-86,-87,-89,-92,-61,-62,-82,-81,-79,-66,-63,-89,-92,-59,-64,-54,-72,-53,-71,-61,-91,-96,-91,-97,-87,-74,-62,-95,-57,-55,-59,-95,-86,-80,-87,-55,-93,-66,-65,-53,-80,-66,-87,-64,-73,-85,-60,-59,-93,-59,-94,-63,-93,-86,-94,-73,-84,-101,-66,-90,-55,-94,-55,-50,-96,-62,-91,-94,-59,-59,-57,-83,-78,-91,-95,-55,-61,-56,-83,-62,-100,-91,-96,-92,-54,-85,-59,-91,-84,-53,-60,-67,-61,-89,-91,-5553.974,3398915.8,0.020638062,-2777,9,-27761
-86,-90,-62,-56,-88,-53,-63,-89,-75,-64,-87,-99,-57,-77,-57,-55,-60,-53,-45,-50,-102,-65,-83,-53,-49,-64,-96,-93,-105,-90,-98,-72,-106,-98,-59,-70,-63,-88,-74,-101,-71,-81,-79,-83,-64,-94,-68,-63,-88,-100,-94,-65,-99,-57,-74,-72,-55,-90,-90,-94,-57,-66,-58,-61,-88,-84,-90,-53,-57,-83,-53,-93,-76,-51,-100,-98,-61,-74,-65,-103,-100,-47,-81,-90,-77,-61,-65,-69,-70,-60,-94,-63,-44,-53,-57,-90,-90,-99,-93,-56,-60,-80,-83,-80,-70,-58,-91,-97,-54,-57,-49,-71,-52,-72,-59,-97,-95,-96,-104,-88,-77,-66,-100,-56,-53,-52,-99,-92,-83,-89,-46,-99,-57,-65,-49,-77,-64,-95,-59,-73,-83,-58,-53,-95,-54,-101,-60,-96,-91,-99,-73,-91,-99,-66,-93,-53,-94,-54,-46,-96,-55,-95,-100,-56,-55,-54,-86,-79,-91,-93,-58,-52,-51,-87,-59,-98,-95,-102,-89,-50,-83,-59,-95,-87,-48,-54,-66,-57,-92,-86,-5550.146,3396465.8,1.0,-2776,9,-27751
-97,-100,-59,-57,-86,-53,-55,-96,-70,-57,-90,-95,-52,-67,-63,-54,-56,-51,-60,-58,-101,-57,-78,-59,-55,-55,-93,-82,-90,-97,-95,-73,-94,-96,-56,-70,-68,-98,-71,-91,-76,-84,-81,-78,-51,-96,-60,-68,-86,-88,-99,-67,-87,-49,-76,-72,-58,-94,-90,-93,-67,-61,-60,-58,-98,-91,-91,-57,-67,-90,-46,-103,-68,-67,-93,-97,-65,-81,-64,-93,-90,-51,-79,-89,-75,-60,-54,-60,-50,-54,-93,-65,-47,-65,-61,-86,-88,-92,-96,-66,-62,-93,-84,-87,-59,-61,-93,-87,-59,-65,-61,-81,-67,-73,-60,-95,-97,-87,-89,-96,-76,-62,-94,-64,-54,-66,-82,-80,-77,-82,-58,-91,-54,-54,-67,-86,-63,-90,-60,-72,-92,-58,-54,-85,-58,-95,-51,-90,-97,-102,-74,-80,-104,-47,-104,-51,-87,-59,-48,-99,-60,-99,-85,-67,-60,-57,-81,-78,-91,-98,-55,-62,-59,-81,-62,-95,-98,-87,-99,-63,-93,-50,-89,-88,-57,-49,-67,-52,-99,-90,-5550.685,3396056.8,0.99999833,-2776,9,-27751
-88,-93,-64,-58,-86,-55,-64,-90,-76,-69,-86,-98,-57,-76,-58,-53,-60,-54,-49,-55,-103,-62,-80,-59,-52,-62,-95,-91,-97,-90,-95,-72,-101,-97,-61,-72,-64,-89,-70,-99,-73,-83,-78,-82,-60,-93,-68,-64,-87,-98,-94,-64,-94,-59,-77,-75,-58,-92,-87,-86,-61,-66,-58,-63,-88,-85,-88,-54,-61,-83,-55,-94,-74,-51,-95,-93,-62,-72,-69,-95,-97,-50,-82,-93,-78,-60,-66,-68,-67,-59,-93,-66,-47,-60,-57,-92,-90,-100,-89,-58,-58,-82,-84,-83,-66,-59,-92,-94,-53,-57,-51,-74,-56,-75,-58,-98,-92,-94,-101,-90,-77,-64,-99,-57,-55,-54,-94,-84,-79,-85,-51,-98,-57,-65,-56,-76,-61,-91,-59,-76,-84,-61,-54,-94,-57,-98,-58,-93,-95,-95,-76,-86,-95,-63,-93,-56,-94,-55,-48,-96,-62,-91,-94,-58,-62,-53,-82,-77,-91,-92,-60,-56,-55,-85,-59,-94,-94,-100,-90,-54,-86,-60,-99,-84,-48,-53,-68,-58,-91,-83,-5551.6616,3397295.8,0.9995413,-2776,9,-27751
-89,-100,-55,-56,-84,-57,-61,-91,-76,-64,-88,-98,-54,-69,-67,-51,-65,-50,-59,-60,-99,-61,-79,-58,-53,-56,-89,-86,-86,-89,-96,-71,-91,-99,-57,-64,-72,-97,-64,-104,-74,-82,-75,-80,-58,-95,-65,-59,-89,-96,-96,-67,-92,-55,-83,-69,-63,-90,-86,-85,-67,-58,-63,-60,-87,-95,-87,-52,-59,-84,-50,-95,-76,-62,-98,-97,-66,-72,-72,-88,-95,-51,-78,-87,-76,-62,-63,-66,-62,-60,-95,-69,-54,-64,-56,-94,-96,-98,-94,-64,-55,-89,-81,-82,-56,-60,-93,-90,-58,-59,-55,-79,-65,-76,-55,-102,-93,-93,-96,-85,-76,-65,-97,-65,-55,-57,-83,-79,-78,-81,-56,-100,-48,-62,-68,-86,-61,-92,-58,-73,-90,-56,-49,-92,-58,-93,-58,-95,-100,-97,-72,-85,-92,-58,-98,-57,-89,-59,-54,-96,-57,-96,-92,-61,-58,-58,-81,-74,-87,-96,-68,-55,-64,-89,-64,-90,-96,-95,-86,-56,-87,-51,-93,-85,-54,-52,-70,-56,-95,-81,-5551.3413,3397723.8,0.99925256,-2776,9,-27751
