WAP001,WAP002,WAP003,WAP004,WAP005,WAP006,WAP007,WAP008,WAP009,WAP010,LONGITUDE,LATITUDE
-58,-101,-66,-81,-67,-95,-70,-94,-90,-68,7.4595737,9.1781645
-54,-104,-68,-80,-68,-94,-68,-98,-88,-65,7.652598,10.006774
-48,-110,-66,-91,-62,-102,-67,-92,-96,-66,9.459823,7.976966
-44,-94,-52,-91,-61,-89,-67,-101,-100,-61,12.0720005,9.672455
-49,-104,-61,-85,-66,-100,-72,-94,-93,-63,7.247244,8.996225
-48,-93,-57,-84,-62,-86,-71,-98,-99,-58,9.965836,10.355318
-49,-98,-57,-98,-60,-95,-69,-100,-96,-70,12.550663,10.050627
-57,-92,-63,-91,-65,-90,-72,-95,-92,-70,11.111437,10.080946
-52,-90,-61,-89,-64,-90,-70,-93,-97,-64,11.639795,9.15618
-53,-94,-61,-90,-64,-87,-74,-95,-94,-67,10.146671,10.689156
-56,-99,-60,-82,-67,-97,-75,-88,-91,-69,5.7419715,8.64294
-52,-94,-60,-85,-63,-86,-68,-97,-97,-63,10.639481,9.666449
-48,-101,-63,-82,-66,-94,-70,-97,-93,-60,8.188615,9.967531
-51,-101,-58,-86,-60,-99,-69,-100,-99,-65,9.46701,9.546312
-56,-98,-60,-89,-62,-97,-68,-101,-95,-70,10.785212,9.657498
-48,-109,-67,-88,-64,-100,-67,-95,-94,-65,9.156303,8.854975
-53,-95,-62,-85,-62,-91,-68,-101,-97,-62,11.045761,10.2027855
-52,-109,-58,-87,-64,-103,-70,-94,-93,-72,6.663949,8.29718
-55,-87,-58,-90,-60,-88,-70,-101,-99,-65,12.970753,10.599379
-52,-94,-53,-93,-64,-93,-73,-95,-94,-71,9.916659,9.465384
-50,-103,-61,-97,-64,-96,-68,-98,-91,-72,11.348837,9.54181
-52,-97,-58,-97,-61,-94,-71,-102,-95,-70,12.217931,10.699289
-46,-94,-54,-93,-62,-87,-69,-96,-98,-65,11.670654,9.506013
-55,-101,-58,-91,-66,-98,-71,-92,-88,-75,8.178532,8.589083
-50,-104,-56,-96,-65,-100,-71,-90,-90,-75,8.664378,8.046576
-56,-96,-63,-86,-69,-95,-71,-91,-88,-69,8.522022,8.687276
-49,-101,-66,-82,-62,-95,-72,-108,-95,-57,9.59728,12.484316
-58,-97,-63,-91,-66,-96,-69,-97,-89,-72,10.582386,9.272786
-54,-92,-58,-91,-61,-91,-71,-99,-98,-68,11.731417,10.29001
-59,-90,-63,-90,-64,-91,-71,-97,-92,-69,11.606099,10.094033
-54,-99,-65,-87,-68,-91,-68,-101,-87,-67,10.067931,10.501408
-51,-102,-58,-87,-66,-96,-73,-95,-90,-69,7.237584,9.797662
-53,-101,-63,-84,-64,-98,-71,-93,-93,-65,7.9062486,9.050701
-51,-102,-62,-84,-68,-98,-71,-93,-89,-66,7.1811347,9.042058
-55,-99,-64,-92,-68,-91,-70,-93,-87,-73,9.894286,9.39663
-53,-89,-57,-84,-66,-84,-72,-93,-94,-63,9.359765,9.57379
-49,-101,-56,-86,-64,-97,-71,-95,-94,-64,7.8188233,8.924369
-51,-101,-53,-90,-64,-108,-72,-92,-94,-71,7.6757274,7.673211
-52,-101,-67,-90,-64,-97,-67,-96,-93,-67,11.067711,9.249436
-52,-93,-57,-95,-61,-92,-71,-101,-96,-69,12.391309,10.701974
-52,-100,-64,-86,-66,-98,-73,-91,-92,-65,8.002652,9.124148
-48,-101,-57,-91,-64,-102,-70,-93,-93,-66,9.052241,8.211395
-55,-96,-60,-95,-66,-100,-70,-89,-90,-74,10.4793005,7.6895804
-61,-87,-62,-92,-62,-90,-75,-102,-91,-70,12.075712,11.95176
-46,-89,-50,-92,-59,-85,-72,-105,-101,-62,12.403959,11.787265
-51,-104,-63,-85,-64,-101,-69,-97,-94,-66,8.501213,9.291449
-59,-96,-66,-81,-66,-94,-75,-93,-91,-66,7.353578,10.159831
-49,-101,-57,-99,-62,-100,-70,-91,-95,-73,10.969885,8.093816
-52,-98,-64,-89,-66,-90,-71,-91,-92,-67,9.5991745,9.289054
-55,-96,-65,-88,-63,-93,-68,-93,-96,-68,11.029528,8.893699
-56,-94,-66,-90,-63,-95,-74,-96,-93,-66,10.694754,10.654552
-53,-102,-55,-88,-66,-103,-71,-91,-91,-73,7.068048,7.747708
-56,-92,-62,-87,-62,-91,-69,-98,-97,-67,11.501075,9.95401
-49,-105,-64,-87,-64,-100,-71,-91,-95,-64,8.104328,8.580534
-45,-106,-62,-89,-60,-90,-64,-109,-97,-62,11.772429,11.45297
-53,-101,-66,-83,-65,-94,-70,-96,-92,-63,8.515948,9.8343525
-46,-99,-52,-95,-63,-96,-69,-95,-96,-68,10.512167,8.402122
-44,-98,-49,-94,-60,-92,-69,-99,-100,-66,10.959827,9.378064
-56,-103,-60,-83,-67,-102,-71,-91,-90,-70,6.202491,7.8937826
-50,-103,-63,-87,-67,-99,-70,-93,-91,-65,8.291838,8.653983
-54,-97,-63,-83,-66,-92,-73,-93,-93,-65,8.009041,9.774362
-57,-97,-62,-86,-63,-97,-70,-97,-94,-68,9.599684,9.4197035
-52,-90,-53,-91,-58,-89,-73,-110,-100,-64,12.409228,12.522645
-52,-93,-58,-85,-59,-90,-70,-105,-101,-60,11.29963,11.161641
-53,-96,-58,-89,-66,-93,-70,-101,-90,-68,10.0430355,10.299446
-53,-93,-61,-91,-62,-89,-70,-97,-96,-68,11.820565,10.269261
-56,-96,-60,-92,-62,-92,-73,-104,-93,-70,10.952374,11.72159
-53,-93,-53,-93,-64,-96,-72,-98,-91,-70,10.252521,9.650686
-51,-96,-55,-93,-64,-94,-71,-95,-93,-71,10.1603365,9.30153
-48,-98,-64,-86,-64,-91,-68,-98,-96,-60,10.729857,9.975839
-54,-92,-60,-93,-63,-87,-73,-99,-93,-68,11.579599,11.183974
-61,-95,-62,-88,-68,-96,-71,-92,-86,-74,8.794837,8.653502
-49,-94,-58,-86,-62,-84,-68,-100,-99,-61,11.203661,10.289348
-55,-100,-63,-85,-65,-95,-69,-92,-94,-68,8.717625,8.405191
-49,-105,-61,-92,-66,-101,-69,-90,-91,-70,8.761989,7.8077407
-57,-90,-58,-93,-61,-90,-74,-101,-96,-70,11.861844,11.293085
-59,-92,-60,-94,-65,-94,-73,-90,-91,-76,10.511223,8.898443
-45,-102,-56,-90,-60,-92,-65,-99,-101,-63,11.150575,8.857302
-49,-100,-59,-87,-64,-96,-69,-92,-96,-64,9.018468,8.179922
-56,-97,-63,-85,-68,-91,-69,-94,-89,-69,8.953043,9.13675
-54,-96,-59,-86,-67,-95,-74,-89,-91,-69,7.5143595,8.816837
-54,-93,-60,-92,-62,-91,-71,-100,-95,-69,11.8407345,10.788146
-55,-98,-63,-88,-67,-87,-72,-94,-89,-71,8.914143,10.273704
-55,-99,-64,-88,-67,-93,-74,-92,-89,-69,8.1947365,9.820368
-56,-97,-62,-86,-64,-91,-71,-95,-94,-69,9.2681875,9.749821
-52,-107,-57,-81,-65,-105,-73,-91,-94,-68,4.6277227,8.053452
-49,-103,-66,-89,-65,-97,-68,-98,-91,-65,10.162687,9.939773
-54,-96,-57,-96,-62,-95,-73,-102,-91,-72,11.122963,11.142452
-47,-106,-63,-88,-65,-100,-70,-97,-92,-62,8.544844,9.446785
-60,-96,-65,-83,-68,-91,-72,-92,-88,-70,7.90223,9.435766
-53,-99,-67,-83,-68,-92,-72,-95,-89,-64,8.19766,10.385176
-53,-102,-67,-85,-64,-97,-71,-96,-92,-64,8.710801,10.032157
-50,-106,-66,-79,-65,-97,-70,-99,-93,-61,7.0506215,10.385477
-50,-102,-54,-96,-65,-106,-69,-92,-89,-74,9.227648,7.453621
-53,-100,-63,-83,-68,-92,-71,-105,-87,-64,8.468679,11.579718
-55,-99,-62,-86,-67,-98,-72,-93,-88,-68,7.81335,9.110528
-57,-95,-67,-83,-65,-92,-74,-98,-91,-64,8.943086,11.298154
-56,-92,-63,-90,-63,-90,-71,-97,-95,-66,11.637238,10.095917
-52,-101,-63,-90,-66,-97,-70,-93,-89,-68,9.159593,8.96272
-53,-98,-54,-94,-64,-98,-74,-97,-89,-73,8.929826,9.988371
-53,-100,-63,-84,-68,-94,-73,-94,-89,-66,7.353289,9.875966
-53,-95,-59,-87,-63,-94,-69,-96,-96,-66,10.265673,9.115585
-49,-98,-56,-92,-61,-91,-69,-107,-95,-64,11.582665,11.2675495
-52,-101,-68,-80,-65,-93,-70,-101,-93,-60,8.698075,11.095645
-56,-99,-63,-86,-68,-94,-73,-95,-87,-69,7.824884,9.994027
-56,-91,-60,-90,-66,-89,-72,-93,-92,-69,10.4822645,9.426395
-49,-96,-52,-96,-57,-95,-72,-103,-101,-68,11.940292,10.77213
-55,-103,-67,-80,-68,-95,-71,-94,-88,-65,6.6476855,9.621441
-56,-91,-58,-96,-60,-94,-74,-102,-93,-72,12.1823225,11.66228
-47,-102,-59,-86,-58,-92,-67,-105,-102,-61,10.830769,10.797776
-54,-96,-66,-80,-66,-91,-73,-96,-93,-61,8.20773,10.641305
-53,-94,-59,-94,-62,-90,-71,-100,-95,-68,12.027762,10.576488
-54,-102,-68,-81,-64,-94,-68,-97,-94,-64,8.828306,9.850905
-55,-90,-59,-89,-63,-87,-71,-101,-94,-66,11.558024,10.9672785
-51,-101,-57,-91,-60,-93,-71,-110,-94,-66,10.697921,12.109323
-51,-100,-54,-94,-59,-97,-75,-108,-96,-68,10.310359,12.053196
-50,-99,-62,-86,-63,-87,-68,-99,-95,-64,10.238749,10.418052
-51,-96,-59,-81,-63,-90,-70,-98,-97,-61,8.826157,10.034967
-53,-93,-63,-93,-64,-88,-70,-93,-94,-69,11.9819765,9.651104
-57,-94,-59,-89,-67,-96,-72,-89,-90,-73,8.83412,8.257493
-61,-94,-64,-87,-65,-91,-74,-97,-90,-71,9.35286,10.778467
-53,-100,-63,-85,-64,-99,-74,-93,-95,-65,7.885489,9.51996
-57,-94,-60,-85,-66,-98,-76,-90,-93,-68,7.565487,9.026124
-54,-95,-64,-85,-63,-89,-66,-102,-95,-64,11.620847,10.38961
-53,-99,-67,-89,-65,-92,-65,-94,-93,-67,11.454508,8.629009
-56,-95,-60,-86,-67,-91,-70,-93,-91,-69,9.057613,8.833175
-60,-98,-66,-85,-68,-92,-70,-94,-88,-71,8.740585,9.292363
-53,-94,-55,-90,-67,-90,-73,-91,-91,-71,8.765636,8.998288
-48,-97,-59,-96,-61,-89,-69,-97,-97,-67,12.440361,9.920745
-46,-102,-63,-85,-60,-93,-65,-103,-101,-58,11.289956,10.117246
-59,-91,-63,-90,-65,-94,-73,-95,-91,-70,10.655932,9.95536
-54,-98,-62,-95,-63,-92,-73,-97,-92,-72,10.843502,10.727976
-52,-96,-59,-98,-59,-102,-70,-99,-97,-70,12.863992,9.625876
-54,-105,-57,-84,-65,-103,-70,-92,-93,-70,6.317757,7.5907626
-54,-101,-64,-87,-66,-99,-71,-93,-91,-68,8.492127,8.959847
-57,-96,-62,-84,-64,-93,-73,-108,-90,-64,9.595726,11.948853
-51,-102,-61,-84,-64,-101,-72,-96,-93,-65,7.534453,9.668661
-54,-92,-59,-93,-61,-90,-73,-104,-93,-68,11.910234,12.101507
-57,-98,-61,-88,-64,-101,-71,-90,-94,-73,8.806034,8.106101
-46,-108,-67,-85,-63,-99,-69,-97,-95,-61,8.583742,9.956974
-57,-97,-68,-88,-68,-92,-70,-92,-88,-69,9.82928,9.244069
-47,-102,-63,-85,-62,-90,-68,-106,-95,-60,10.309415,11.77383
-48,-101,-49,-93,-64,-103,-70,-94,-94,-71,8.581352,7.6702304
-44,-96,-58,-87,-59,-84,-65,-107,-102,-57,12.851596,11.300301
-50,-94,-55,-95,-60,-87,-75,-103,-95,-68,11.279376,12.3746395
-56,-92,-62,-93,-64,-93,-70,-95,-93,-70,11.986785,9.394636
-46,-101,-64,-88,-61,-94,-68,-97,-100,-59,11.005654,9.581857
-50,-100,-58,-93,-64,-98,-68,-96,-92,-68,10.448024,8.619979
-54,-99,-58,-89,-65,-94,-75,-100,-90,-69,8.282121,11.066091
-48,-98,-54,-93,-59,-95,-69,-102,-98,-67,11.374053,10.234872
-57,-98,-65,-84,-67,-91,-70,-105,-87,-66,9.454877,11.510742
-51,-98,-55,-94,-62,-100,-68,-95,-96,-72,10.9189825,8.225828
-48,-101,-66,-89,-63,-93,-66,-97,-96,-62,11.4727,9.409072
-56,-93,-63,-84,-63,-89,-73,-104,-93,-63,10.129395,12.029207
-51,-100,-59,-96,-62,-99,-70,-98,-94,-71,11.245922,9.596335
-51,-103,-66,-89,-66,-95,-67,-98,-91,-65,10.3246565,9.416994
-52,-97,-60,-94,-64,-95,-70,-91,-95,-70,10.904578,8.34088
-55,-96,-68,-86,-66,-91,-72,-94,-91,-65,9.706678,10.268514
-52,-100,-63,-84,-65,-89,-68,-98,-92,-65,9.213057,10.059411
-51,-101,-59,-90,-62,-100,-70,-107,-94,-65,10.48009,11.0199175
-55,-97,-62,-96,-66,-99,-68,-90,-88,-74,11.139031,7.753422
-51,-101,-64,-84,-67,-97,-73,-91,-92,-64,7.3618298,9.183189
-56,-96,-63,-84,-69,-95,-74,-87,-88,-67,7.031868,8.50484
-57,-93,-64,-88,-64,-91,-68,-98,-94,-67,11.689538,9.655916
-46,-101,-52,-97,-62,-101,-67,-93,-98,-71,10.999567,7.303977
-57,-92,-66,-84,-67,-91,-74,-90,-91,-65,8.838759,9.63531
-54,-97,-58,-92,-64,-92,-73,-98,-90,-72,9.642039,10.698801
-52,-97,-53,-95,-61,-99,-75,-100,-92,-71,9.651179,10.717164
-57,-95,-60,-95,-62,-95,-73,-100,-93,-72,11.418316,10.669669
-56,-105,-64,-83,-66,-99,-71,-90,-91,-70,6.426606,8.317677
-54,-91,-58,-93,-61,-90,-72,-101,-96,-66,12.192688,10.816782
-56,-95,-58,-92,-60,-94,-72,-105,-95,-70,11.376336,11.494482
-59,-94,-64,-82,-69,-89,-73,-98,-87,-66,8.206534,10.694896
-59,-98,-64,-83,-68,-94,-73,-91,-88,-70,7.071981,9.187359
-52,-99,-66,-88,-66,-95,-71,-92,-92,-66,9.49829,9.331034
-49,-106,-63,-82,-64,-98,-72,-95,-95,-63,6.7672253,9.761432
-46,-107,-66,-88,-64,-98,-67,-101,-92,-62,9.8524685,10.265244
-43,-110,-60,-89,-61,-108,-65,-97,-97,-65,9.241956,8.226261
-51,-93,-59,-94,-63,-87,-71,-96,-94,-68,11.814205,10.277378
-51,-104,-54,-87,-64,-107,-73,-92,-94,-70,6.3253727,8.005354
-55,-85,-58,-89,-61,-85,-74,-100,-98,-65,12.0842495,11.613408
-54,-101,-63,-84,-68,-93,-71,-100,-86,-67,7.8374953,10.759536
-60,-93,-65,-83,-66,-94,-75,-91,-92,-68,8.14047,9.677718
-54,-99,-62,-82,-65,-97,-73,-100,-91,-64,7.6800146,10.816683
-50,-104,-68,-87,-68,-94,-65,-99,-88,-65,10.171673,9.651913
-56,-96,-61,-91,-65,-92,-75,-92,-90,-72,8.949993,10.050613
-54,-92,-56,-96,-61,-94,-73,-102,-92,-70,11.874342,11.164154
-55,-97,-63,-83,-63,-94,-70,-98,-96,-65,9.410151,9.9788065
-54,-101,-66,-79,-69,-94,-71,-97,-87,-64,6.8638735,10.319224
-50,-100,-60,-92,-64,-96,-66,-93,-95,-68,10.947925,7.8222966
-52,-103,-57,-90,-64,-92,-74,-102,-90,-70,8.105808,11.454022
-56,-102,-61,-80,-68,-100,-74,-90,-90,-68,5.09496,8.548076
-53,-100,-65,-85,-67,-92,-68,-104,-88,-64,9.822119,10.997584
-52,-103,-55,-88,-65,-104,-72,-93,-91,-71,6.8903046,8.308008
-58,-90,-59,-91,-62,-88,-76,-101,-94,-70,10.877767,11.984826
-56,-99,-59,-93,-65,-101,-69,-90,-92,-76,9.764276,7.482996
-55,-96,-61,-86,-67,-94,-75,-92,-89,-69,7.648133,9.922606
-47,-98,-46,-104,-58,-107,-71,-103,-95,-75,12.157035,9.710411
-57,-96,-65,-82,-69,-92,-73,-89,-90,-66,7.437825,8.853101
-51,-89,-60,-85,-60,-83,-71,-104,-100,-58,12.025342,11.987615
-52,-97,-62,-93,-64,-93,-67,-93,-94,-69,11.697005,8.460793
-53,-97,-62,-91,-67,-90,-69,-90,-91,-70,10.170787,8.42612
-53,-101,-66,-83,-60,-95,-69,-101,-99,-62,9.954314,10.573769
-53,-98,-63,-82,-62,-93,-71,-106,-96,-60,9.617171,11.740983
-53,-100,-59,-89,-67,-98,-71,-98,-88,-69,8.65946,9.632457
-53,-99,-66,-87,-64,-94,-69,-91,-95,-66,9.895492,8.713594
-50,-101,-60,-90,-64,-102,-71,-95,-93,-66,9.152554,8.969333
-54,-97,-59,-93,-63,-92,-72,-105,-91,-71,11.011124,11.853958
-60,-91,-62,-85,-66,-95,-75,-92,-91,-70,8.561085,9.696765
-49,-102,-57,-93,-65,-101,-70,-95,-90,-70,9.188453,8.813527
-51,-96,-50,-100,-60,-102,-73,-100,-95,-75,11.341911,9.920529
-53,-91,-57,-90,-61,-90,-70,-104,-97,-65,12.176955,11.012028
-49,-101,-59,-83,-64,-95,-73,-94,-95,-63,7.122849,9.704311
-49,-94,-56,-89,-58,-87,-70,-106,-102,-62,12.099921,11.675084
-41,-110,-53,-90,-61,-108,-68,-96,-99,-63,8.027421,7.7237062
-55,-93,-63,-84,-64,-90,-74,-100,-93,-63,9.483753,11.549815
-51,-104,-63,-92,-65,-95,-68,-101,-89,-68,10.308014,10.163331
-50,-102,-63,-88,-66,-99,-70,-93,-91,-66,8.732252,8.872656
-53,-106,-61,-83,-65,-96,-69,-95,-93,-68,7.046044,8.829373
-55,-101,-66,-83,-69,-95,-71,-90,-87,-67,7.1101418,8.780351
-54,-100,-55,-93,-66,-100,-70,-91,-89,-77,8.64887,7.8874345
-40,-110,-63,-89,-62,-104,-66,-103,-96,-55,10.054173,9.593984
-52,-94,-60,-100,-61,-94,-71,-99,-92,-72,13.201051,10.742166
-57,-97,-66,-85,-67,-90,-69,-100,-88,-67,9.841051,10.578576
-50,-98,-61,-92,-64,-92,-66,-92,-96,-67,11.515664,7.943158
-52,-92,-58,-95,-61,-88,-73,-99,-96,-68,12.148077,11.083726
-53,-100,-58,-95,-66,-94,-72,-92,-89,-75,9.306267,9.078285
-49,-100,-60,-95,-64,-97,-67,-89,-95,-70,11.086237,7.3562045
-58,-94,-67,-85,-65,-90,-70,-96,-92,-67,10.356635,10.151782
-49,-88,-54,-91,-59,-80,-73,-105,-100,-61,12.569047,12.457684
-53,-98,-62,-84,-64,-94,-69,-100,-94,-64,9.568583,10.099244
-50,-108,-67,-82,-66,-98,-66,-101,-90,-63,8.240865,9.90652
-53,-100,-61,-85,-65,-95,-69,-91,-94,-66,8.405251,8.051284
-57,-92,-63,-87,-69,-88,-70,-91,-88,-69,9.777131,8.911427
-59,-90,-59,-90,-65,-93,-74,-93,-91,-73,9.886887,9.723536
-57,-98,-66,-88,-65,-96,-70,-94,-90,-69,9.746425,9.320202
-57,-96,-64,-80,-67,-92,-74,-96,-90,-65,7.2988315,10.601739
-51,-97,-57,-90,-66,-87,-72,-94,-91,-68,9.076039,9.726648
-47,-92,-55,-95,-57,-83,-73,-108,-99,-63,13.209399,13.152618
-45,-102,-59,-99,-63,-94,-67,-95,-93,-68,12.050109,8.847379
-44,-98,-53,-100,-60,-91,-71,-99,-97,-69,12.23065,10.4909525
-55,-99,-57,-91,-67,-97,-72,-92,-88,-75,8.204312,8.744722
-52,-100,-56,-95,-65,-102,-70,-88,-93,-75,9.434643,7.11295
-61,-92,-65,-86,-64,-93,-75,-97,-92,-68,9.62288,10.867872
-56,-95,-62,-88,-64,-91,-74,-103,-91,-67,9.991079,11.891872
-54,-96,-61,-89,-64,-98,-73,-94,-94,-68,9.506904,9.499061
-54,-97,-60,-83,-65,-98,-76,-96,-93,-64,7.1917367,10.313748
-56,-101,-63,-84,-66,-97,-72,-93,-90,-69,7.283495,9.258453
-46,-100,-51,-95,-61,-98,-67,-96,-99,-69,11.003479,7.994178
-54,-88,-55,-93,-59,-89,-73,-103,-99,-67,12.653031,11.448668
-49,-105,-58,-97,-62,-99,-67,-104,-93,-70,11.556768,9.872502
-54,-96,-63,-91,-67,-95,-69,-88,-91,-69,10.238226,7.658169
-50,-97,-50,-102,-60,-105,-70,-98,-95,-75,12.077621,8.626969
-46,-106,-63,-81,-64,-95,-64,-105,-94,-59,9.205267,10.273583
-53,-98,-55,-88,-67,-91,-73,-92,-91,-70,7.611273,8.928638
-50,-109,-69,-85,-66,-97,-64,-100,-89,-66,9.280207,9.688509
-57,-96,-62,-88,-66,-92,-71,-104,-88,-69,10.12971,11.378344
-55,-97,-64,-92,-66,-88,-71,-95,-89,-71,10.511157,10.220034
-58,-90,-59,-89,-62,-97,-76,-98,-96,-68,10.232797,10.6393
-44,-95,-47,-99,-56,-93,-73,-106,-103,-67,12.594729,11.572227
-50,-103,-55,-97,-66,-99,-70,-91,-89,-75,9.15937,7.8897243
-58,-97,-68,-83,-69,-92,-73,-90,-88,-67,7.7706895,9.383314
-49,-100,-51,-99,-64,-105,-70,-94,-90,-76,10.027763,8.086669
-53,-91,-56,-95,-59,-94,-71,-100,-100,-69,12.913561,10.208278
-58,-87,-59,-92,-63,-92,-73,-98,-92,-70,11.795097,10.598212
-53,-96,-57,-93,-62,-92,-71,-106,-93,-69,11.474908,11.567162
-46,-110,-63,-86,-64,-102,-70,-94,-95,-63,7.3361554,8.812581
-51,-92,-52,-96,-59,-92,-74,-101,-99,-70,11.831688,11.045154
-49,-98,-60,-96,-64,-89,-71,-97,-92,-71,11.389757,10.664327
-58,-91,-62,-87,-64,-88,-74,-101,-92,-66,10.363565,11.59099
-50,-109,-65,-83,-63,-101,-69,-94,-96,-65,7.306556,8.828487
-57,-95,-65,-83,-69,-94,-74,-90,-88,-67,7.529308,9.379072
-48,-100,-64,-87,-64,-93,-68,-101,-94,-61,10.650332,10.492458
-46,-97,-46,-94,-63,-98,-71,-100,-94,-68,9.645659,9.280811
-47,-94,-60,-88,-58,-86,-65,-104,-103,-58,13.47301,10.602907
-53,-94,-64,-87,-65,-93,-71,-91,-95,-65,10.144146,9.042094
-55,-104,-66,-90,-66,-99,-67,-90,-90,-72,9.345174,7.6778097
-58,-92,-57,-90,-63,-97,-76,-98,-93,-71,9.491379,10.594192
-54,-104,-59,-87,-65,-99,-72,-91,-91,-72,6.8195386,8.534705
-48,-105,-67,-85,-64,-96,-67,-98,-95,-61,9.636451,9.643407
-55,-97,-66,-86,-66,-92,-71,-93,-92,-67,9.438394,9.620975
-60,-93,-62,-87,-64,-91,-72,-98,-92,-70,10.027174,10.371175
-51,-102,-59,-94,-66,-100,-69,-88,-91,-72,9.290826,7.180893
-50,-93,-55,-97,-59,-89,-73,-105,-97,-68,12.75528,12.108419
-51,-107,-60,-86,-63,-102,-68,-93,-96,-68,7.7775435,7.8042965
-51,-87,-55,-90,-60,-85,-72,-102,-100,-63,12.466933,11.376325
-52,-101,-62,-84,-68,-91,-72,-94,-89,-67,7.290259,9.905457
-48,-99,-58,-88,-60,-95,-65,-101,-101,-62,11.603596,9.074127
-41,-108,-65,-87,-63,-99,-68,-105,-95,-56,9.907184,11.13998
-52,-102,-60,-86,-63,-98,-67,-98,-95,-67,9.332936,8.912248
-57,-96,-68,-85,-68,-89,-69,-95,-88,-67,9.835336,9.844802
-55,-102,-68,-82,-67,-92,-66,-101,-88,-66,9.223567,10.329135
-50,-106,-61,-80,-65,-100,-73,-93,-94,-62,5.4499187,9.049108
-51,-102,-63,-85,-64,-96,-69,-108,-92,-61,9.787387,11.483196
-57,-97,-63,-85,-67,-96,-72,-90,-90,-70,7.968105,8.731843
-47,-99,-53,-94,-59,-92,-71,-102,-100,-68,11.108775,10.736165
-58,-94,-63,-88,-65,-96,-71,-95,-92,-71,10.13718,9.52848
-47,-91,-51,-98,-55,-89,-74,-110,-102,-65,13.770522,13.058802
-43,-98,-52,-101,-56,-92,-70,-105,-102,-67,13.68224,11.289427
-45,-101,-62,-80,-60,-94,-70,-102,-102,-54,9.115914,10.920952
-51,-102,-64,-98,-66,-100,-66,-90,-89,-72,11.575745,7.3832045
-53,-105,-64,-83,-67,-99,-71,-90,-90,-67,6.4078093,8.395842
-45,-94,-49,-98,-54,-91,-72,-109,-105,-65,13.544222,12.189448
-56,-100,-65,-92,-68,-93,-70,-88,-88,-75,9.415962,8.352668
-51,-95,-51,-95,-63,-99,-71,-98,-93,-72,10.515301,9.236609
-58,-93,-62,-86,-64,-92,-72,-103,-92,-65,10.321969,11.134421
-49,-102,-61,-85,-63,-97,-69,-98,-96,-64,9.010279,9.6820345
-60,-91,-58,-91,-62,-96,-75,-99,-94,-72,10.430959,10.605311
-50,-100,-66,-94,-64,-98,-69,-91,-94,-68,11.318359,8.657318
-51,-95,-53,-89,-64,-96,-74,-96,-94,-67,8.662144,9.646225
-54,-101,-58,-88,-66,-97,-74,-90,-91,-72,6.977073,8.771585
-40,-110,-64,-88,-59,-106,-67,-99,-101,-59,9.869201,9.55643
-53,-96,-63,-82,-62,-91,-70,-105,-97,-59,10.238674,11.390713
-51,-100,-60,-90,-64,-94,-69,-92,-95,-69,9.724934,8.512368
-49,-94,-50,-95,-57,-94,-73,-107,-101,-66,11.984192,11.570016
-56,-98,-66,-82,-70,-93,-73,-91,-87,-66,7.0935035,9.415211
-51,-93,-57,-88,-61,-88,-70,-100,-99,-64,11.215869,10.4295845
-50,-102,-51,-92,-65,-101,-73,-92,-93,-73,7.447888,8.1846285
-50,-97,-56,-87,-61,-91,-72,-103,-98,-63,9.833733,11.101213
-56,-94,-60,-96,-61,-96,-72,-100,-93,-71,12.095757,10.543827
-49,-96,-54,-93,-61,-92,-71,-103,-94,-66,11.005153,10.9483185
-43,-107,-55,-98,-61,-110,-68,-93,-97,-68,10.219002,7.253161
-47,-103,-57,-88,-62,-90,-68,-99,-97,-65,9.51742,9.783377
-55,-88,-58,-88,-65,-85,-72,-95,-94,-67,10.771146,10.057808
-42,-110,-62,-86,-60,-107,-71,-95,-101,-60,7.7985387,9.17903
-53,-97,-59,-91,-64,-101,-72,-97,-92,-68,9.811749,9.518082
-55,-99,-65,-92,-65,-91,-70,-96,-91,-71,10.75894,10.003787
-40,-110,-59,-81,-57,-104,-65,-107,-103,-56,8.933107,10.4507265
-52,-99,-59,-99,-62,-94,-73,-96,-93,-74,11.237635,10.270292
-51,-102,-63,-92,-63,-96,-65,-99,-94,-67,11.654552,8.964624
-52,-97,-60,-91,-61,-94,-67,-99,-97,-68,11.83712,9.527153
-51,-105,-54,-87,-64,-101,-69,-93,-94,-70,7.1389146,7.6131706
-54,-96,-62,-87,-67,-91,-73,-92,-89,-67,8.515434,9.655774
-42,-109,-64,-87,-64,-100,-69,-100,-94,-59,8.731722,10.247341
-53,-100,-65,-86,-67,-96,-69,-94,-91,-67,9.152261,9.062879
-58,-98,-66,-84,-64,-93,-72,-98,-92,-67,8.960881,10.639511
-52,-94,-56,-97,-62,-93,-72,-97,-93,-72,11.618323,10.152339
-48,-106,-65,-81,-67,-98,-70,-98,-90,-60,7.0199776,10.016223
-57,-89,-61,-88,-64,-83,-75,-97,-94,-67,10.525317,11.3843155
-58,-94,-62,-91,-68,-94,-71,-93,-87,-74,10.000939,9.207723
-55,-92,-59,-92,-62,-90,-74,-98,-94,-70,10.942851,11.087568
-54,-98,-59,-87,-68,-90,-75,-90,-89,-71,7.084343,9.576134
-50,-96,-55,-102,-58,-97,-72,-105,-95,-72,13.316121,11.551441
-53,-91,-53,-92,-60,-92,-74,-101,-99,-68,11.142718,10.86943
-53,-98,-65,-83,-67,-92,-73,-92,-91,-64,7.8230567,9.822998
-59,-97,-62,-87,-64,-96,-71,-105,-91,-68,10.0247135,10.982697
